ZNF598	ZNF598
NPW	NPW
SLC9A3R2	SLC9A3R2
NTHL1	NTHL1
TSC2	TSC2
PKD1	PKD1
RAB26	RAB26
SNHG19	SNHG19
TRAF7	TRAF7
MLST8	MLST8
BRICD5	BRICD5
PGP	PGP
E4F1	E4F1
DNASE1L2	DNASE1L2
ECI1	ECI1
AC009065.8	AC009065.8
RNPS1	RNPS1
AC009065.4	AC009065.4
ABCA3	ABCA3
CCNF	CCNF
TEDC2	TEDC2
TBC1D24	TBC1D24
AC106820.4	AC106820.4
ATP6V0C	ATP6V0C
AMDHD2	AMDHD2
PDPK1	PDPK1
AC093525.6	AC093525.6
AC093525.7	AC093525.7
AC093525.4	AC093525.4
AC093525.3	AC093525.3
AC141586.3	AC141586.3
ERVK13-1	ERVK13-1
KCTD5	KCTD5
PRSS27	PRSS27
SRRM2-AS1	SRRM2-AS1
SRRM2	SRRM2
ELOB	ELOB
AC092117.1	AC092117.1
PRSS21	PRSS21
ZG16B	ZG16B
PRSS22	PRSS22
AC003965.1	AC003965.1
FLYWCH2	FLYWCH2
FLYWCH1	FLYWCH1
KREMEN2	KREMEN2
PKMYT1	PKMYT1
PAQR4	PAQR4
AC004233.3	AC004233.3
LINC00514	LINC00514
AC004233.2	AC004233.2
TNFRSF12A	TNFRSF12A
HCFC1R1	HCFC1R1
THOC6	THOC6
BICDL2	BICDL2
MMP25-AS1	MMP25-AS1
MMP25	MMP25
IL32	IL32
AC108134.3	AC108134.3
ZNF213-AS1	ZNF213-AS1
ZNF205	ZNF205
ZNF213	ZNF213
AC108134.2	AC108134.2
ZNF200	ZNF200
MEFV	MEFV
LINC00921	LINC00921
ZNF263	ZNF263
TIGD7	TIGD7
ZNF75A	ZNF75A
MTRNR2L4	MTRNR2L4
ZSCAN32	ZSCAN32
ZNF174	ZNF174
ZNF597	ZNF597
NAA60	NAA60
CLUAP1	CLUAP1
NLRC3	NLRC3
AC004494.1	AC004494.1
SLX4	SLX4
DNASE1	DNASE1
AC006111.2	AC006111.2
TRAP1	TRAP1
CREBBP	CREBBP
AC005736.1	AC005736.1
ADCY9	ADCY9
LINC01569	LINC01569
TFAP4	TFAP4
GLIS2	GLIS2
GLIS2-AS1	GLIS2-AS1
PAM16	PAM16
AC012676.1	AC012676.1
CORO7	CORO7
VASN	VASN
DNAJA3	DNAJA3
AC012676.3	AC012676.3
NMRAL1	NMRAL1
HMOX2	HMOX2
CDIP1	CDIP1
AC023830.3	AC023830.3
UBALD1	UBALD1
MGRN1	MGRN1
NUDT16L1	NUDT16L1
ANKS3	ANKS3
ZNF500	ZNF500
SMIM22	SMIM22
ROGDI	ROGDI
GLYR1	GLYR1
AC020663.3	AC020663.3
UBN1	UBN1
PPL	PPL
NAGPA	NAGPA
ALG1	ALG1
EEF2KMT	EEF2KMT
METTL22	METTL22
ABAT	ABAT
TMEM186	TMEM186
PMM2	PMM2
AC012173.1	AC012173.1
AC022167.2	AC022167.2
CARHSP1	CARHSP1
AC022167.1	AC022167.1
AC022167.4	AC022167.4
USP7	USP7
AC022167.3	AC022167.3
C16orf72	C16orf72
AC087190.1	AC087190.1
ATF7IP2	ATF7IP2
EMP2	EMP2
TEKT5	TEKT5
NUBP1	NUBP1
TVP23A	TVP23A
CIITA	CIITA
DEXI	DEXI
CLEC16A	CLEC16A
AC007014.2	AC007014.2
AC007014.1	AC007014.1
AC007220.1	AC007220.1
RMI2	RMI2
SOCS1	SOCS1
AC009121.3	AC009121.3
AC009121.2	AC009121.2
AC099489.1	AC099489.1
AC099489.3	AC099489.3
LITAF	LITAF
SNN	SNN
TXNDC11	TXNDC11
AC007613.1	AC007613.1
ZC3H7A	ZC3H7A
AC010654.1	AC010654.1
RSL1D1	RSL1D1
AC007216.4	AC007216.4
GSPT1	GSPT1
AC007216.3	AC007216.3
AC007216.2	AC007216.2
NPIPB2	NPIPB2
TNFRSF17	TNFRSF17
SNX29	SNX29
AC131391.1	AC131391.1
CPPED1	CPPED1
AC109597.2	AC109597.2
ERCC4	ERCC4
LINC02185	LINC02185
MRTFB	MRTFB
AC130650.2	AC130650.2
MIR193BHG	MIR193BHG
AC040173.1	AC040173.1
PARN	PARN
BFAR	BFAR
NPIPA3	NPIPA3
NPIPA2	NPIPA2
NOMO1	NOMO1
NPIPA1	NPIPA1
PDXDC1	PDXDC1
AC138932.5	AC138932.5
NTAN1	NTAN1
RRN3	RRN3
AC126763.1	AC126763.1
MPV17L	MPV17L
BMERB1	BMERB1
MARF1	MARF1
AC026401.1	AC026401.1
NDE1	NDE1
AC026401.2	AC026401.2
AC026401.3	AC026401.3
MYH11	MYH11
AF001548.2	AF001548.2
FOPNL	FOPNL
ABCC1	ABCC1
ABCC6	ABCC6
NOMO3	NOMO3
AC136624.2	AC136624.2
AC138969.1	AC138969.1
XYLT1	XYLT1
AC109446.3	AC109446.3
AC009152.6	AC009152.6
AC009152.1	AC009152.1
AC009152.3	AC009152.3
NPIPA9	NPIPA9
AC126755.2	AC126755.2
NOMO2	NOMO2
RPS15A	RPS15A
ARL6IP1	ARL6IP1
SMG1	SMG1
AC092287.1	AC092287.1
TMC7	TMC7
AC099518.4	AC099518.4
COQ7	COQ7
AC099518.1	AC099518.1
ITPRIPL2	ITPRIPL2
AC099518.5	AC099518.5
SYT17	SYT17
TMC5	TMC5
AC130456.5	AC130456.5
GDE1	GDE1
CCP110	CCP110
VPS35L	VPS35L
KNOP1	KNOP1
IQCK	IQCK
GPRC5B	GPRC5B
ACSM5	ACSM5
ACSM3	ACSM3
THUMPD1	THUMPD1
ERI2	ERI2
REXO5	REXO5
DCUN1D3	DCUN1D3
LYRM1	LYRM1
TMEM159	TMEM159
ANKS4B	ANKS4B
CRYM	CRYM
NPIPB3	NPIPB3
AC005632.6	AC005632.6
METTL9	METTL9
AC005632.3	AC005632.3
IGSF6	IGSF6
OTOA	OTOA
AC092375.2	AC092375.2
NPIPB4	NPIPB4
AC092119.2	AC092119.2
UQCRC2	UQCRC2
AC092119.3	AC092119.3
MOSMO	MOSMO
SDR42E2	SDR42E2
EEF2K	EEF2K
AC009034.1	AC009034.1
POLR3E	POLR3E
AC092338.3	AC092338.3
CDR2	CDR2
AC092338.1	AC092338.1
AC092338.2	AC092338.2
NPIPB5	NPIPB5
AC009021.1	AC009021.1
HS3ST2	HS3ST2
USP31	USP31
SCNN1B	SCNN1B
COG7	COG7
AC008915.1	AC008915.1
AC008915.2	AC008915.2
GGA2	GGA2
EARS2	EARS2
UBFD1	UBFD1
AC008870.2	AC008870.2
NDUFAB1	NDUFAB1
PALB2	PALB2
DCTN5	DCTN5
PLK1	PLK1
PRKCB	PRKCB
RBBP6	RBBP6
TNRC6A	TNRC6A
AC008731.1	AC008731.1
ARHGAP17	ARHGAP17
LINC02175	LINC02175
LCMT1-AS1	LCMT1-AS1
AC133552.5	AC133552.5
LCMT1	LCMT1
LCMT1-AS2	LCMT1-AS2
AQP8	AQP8
ZKSCAN2	ZKSCAN2
ZKSCAN2-DT	ZKSCAN2-DT
LINC02195	LINC02195
KDM8	KDM8
AC109449.1	AC109449.1
NSMCE1	NSMCE1
NSMCE1-DT	NSMCE1-DT
AC106739.1	AC106739.1
IL4R	IL4R
IL21R	IL21R
IL21R-AS1	IL21R-AS1
GTF3C1	GTF3C1
KIAA0556	KIAA0556
AC016597.1	AC016597.1
XPO6	XPO6
AC138904.3	AC138904.3
SBK1	SBK1
NPIPB6	NPIPB6
EIF3CL	EIF3CL
NPIPB7	NPIPB7
CLN3	CLN3
APOBR	APOBR
IL27	IL27
NUPR1	NUPR1
AC020765.2	AC020765.2
SGF29	SGF29
SULT1A2	SULT1A2
SULT1A1	SULT1A1
EIF3C	EIF3C
AC145285.2	AC145285.2
AC145285.3	AC145285.3
AC145285.6	AC145285.6
ATXN2L	ATXN2L
AC133550.2	AC133550.2
TUFM	TUFM
SH2B1	SH2B1
AC133550.3	AC133550.3
ATP2A1	ATP2A1
ATP2A1-AS1	ATP2A1-AS1
RABEP2	RABEP2
CD19	CD19
NFATC2IP	NFATC2IP
AC109460.2	AC109460.2
AC109460.1	AC109460.1
SPNS1	SPNS1
LAT	LAT
AC009093.2	AC009093.2
AC009093.1	AC009093.1
AC009093.6	AC009093.6
NPIPB11	NPIPB11
BOLA2	BOLA2
SLX1B	SLX1B
SPN	SPN
QPRT	QPRT
C16orf54	C16orf54
AC009133.3	AC009133.3
KIF22	KIF22
AC009133.4	AC009133.4
MAZ	MAZ
AC009133.2	AC009133.2
AC009133.1	AC009133.1
PRRT2	PRRT2
PAGR1	PAGR1
MVP	MVP
CDIPT	CDIPT
SEZ6L2	SEZ6L2
ASPHD1	ASPHD1
KCTD13	KCTD13
TMEM219	TMEM219
TAOK2	TAOK2
HIRIP3	HIRIP3
INO80E	INO80E
DOC2A	DOC2A
TLCD3B	TLCD3B
ALDOA	ALDOA
AC093512.1	AC093512.1
PPP4C	PPP4C
TBX6	TBX6
YPEL3	YPEL3
AC012645.1	AC012645.1
GDPD3	GDPD3
AC012645.2	AC012645.2
AC012645.4	AC012645.4
MAPK3	MAPK3
CORO1A	CORO1A
AC012645.3	AC012645.3
BOLA2B	BOLA2B
SLX1A	SLX1A
SULT1A3	SULT1A3
NPIPB13	NPIPB13
CD2BP2	CD2BP2
CD2BP2-DT	CD2BP2-DT
TBC1D10B	TBC1D10B
MYLPF	MYLPF
ZNF48	ZNF48
SEPTIN1	SEPTIN1
ZNF771	ZNF771
DCTPP1	DCTPP1
SEPHS2	SEPHS2
ITGAL	ITGAL
ZNF768	ZNF768
ZNF747	ZNF747
AC002310.1	AC002310.1
ZNF764	ZNF764
ZNF688	ZNF688
AC002310.2	AC002310.2
ZNF785	ZNF785
AC093249.2	AC093249.2
ZNF689	ZNF689
PRR14	PRR14
FBRS	FBRS
AC093249.6	AC093249.6
SRCAP	SRCAP
TMEM265	TMEM265
PHKG2	PHKG2
CCDC189	CCDC189
RNF40	RNF40
ZNF629	ZNF629
AC106886.3	AC106886.3
BCL7C	BCL7C
MIR762HG	MIR762HG
CTF1	CTF1
FBXL19-AS1	FBXL19-AS1
FBXL19	FBXL19
ORAI3	ORAI3
SETD1A	SETD1A
HSD3B7	HSD3B7
STX1B	STX1B
STX4	STX4
AC135050.3	AC135050.3
AC135050.1	AC135050.1
ZNF668	ZNF668
AC135050.4	AC135050.4
ZNF646	ZNF646
PRSS53	PRSS53
VKORC1	VKORC1
BCKDK	BCKDK
KAT8	KAT8
AC135050.5	AC135050.5
AC135050.6	AC135050.6
PRSS8	PRSS8
PRSS36	PRSS36
FUS	FUS
AC009088.1	AC009088.1
PYCARD	PYCARD
PYCARD-AS1	PYCARD-AS1
TRIM72	TRIM72
ITGAM	ITGAM
ITGAX	ITGAX
ITGAD	ITGAD
AC093520.1	AC093520.1
COX6A2	COX6A2
AC026471.5	AC026471.5
ZNF843	ZNF843
AC026471.4	AC026471.4
AC026471.1	AC026471.1
ARMC5	ARMC5
TGFB1I1	TGFB1I1
SLC5A2	SLC5A2
C16orf58	C16orf58
AC026471.2	AC026471.2
AHSP	AHSP
AC074050.4	AC074050.4
ZNF720	ZNF720
AC002519.1	AC002519.1
ZNF267	ZNF267
AC136944.2	AC136944.2
SHCBP1	SHCBP1
AC092368.3	AC092368.3
VPS35	VPS35
ORC6	ORC6
MYLK3	MYLK3
C16orf87	C16orf87
GPT2	GPT2
DNAJA2	DNAJA2
AC018845.3	AC018845.3
NETO2	NETO2
ITFG1	ITFG1
AC007494.2	AC007494.2
PHKB	PHKB
AC007599.2	AC007599.2
ABCC11	ABCC11
LONP2	LONP2
SIAH1	SIAH1
N4BP1	N4BP1
AC023813.1	AC023813.1
AC007611.1	AC007611.1
AC023813.3	AC023813.3
CNEP1R1	CNEP1R1
HEATR3	HEATR3
TENT4B	TENT4B
ADCY7	ADCY7
BRD7	BRD7
NKD1	NKD1
AC007608.1	AC007608.1
AC007608.3	AC007608.3
SNX20	SNX20
NOD2	NOD2
AC007728.3	AC007728.3
AC007728.2	AC007728.2
CYLD	CYLD
AC007728.1	AC007728.1
LINC02168	LINC02168
HNRNPA1P48	HNRNPA1P48
CHD9	CHD9
RBL2	RBL2
AC007342.1	AC007342.1
AKTIP	AKTIP
AC007497.2	AC007497.2
RPGRIP1L	RPGRIP1L
FTO	FTO
AC007496.2	AC007496.2
CRNDE	CRNDE
IRX5	IRX5
MMP2	MMP2
AC007336.2	AC007336.2
MMP2-AS1	MMP2-AS1
LPCAT2	LPCAT2
AC007336.1	AC007336.1
CAPNS2	CAPNS2
CES1	CES1
AC040168.1	AC040168.1
GNAO1	GNAO1
AMFR	AMFR
AC092140.1	AC092140.1
NUDT21	NUDT21
OGFOD1	OGFOD1
AC092140.2	AC092140.2
BBS2	BBS2
MT2A	MT2A
AC026461.3	AC026461.3
MT1E	MT1E
MT1M	MT1M
MT1A	MT1A
MT1F	MT1F
MT1G	MT1G
MT1H	MT1H
MT1X	MT1X
AC106779.1	AC106779.1
NUP93	NUP93
SLC12A3	SLC12A3
HERPUD1	HERPUD1
AC012181.2	AC012181.2
AC012181.1	AC012181.1
CETP	CETP
NLRC5	NLRC5
CPNE2	CPNE2
FAM192A	FAM192A
AC009090.6	AC009090.6
RSPRY1	RSPRY1
ARL2BP	ARL2BP
AC009090.1	AC009090.1
PLLP	PLLP
CCL22	CCL22
CX3CL1	CX3CL1
CCL17	CCL17
CIAPIN1	CIAPIN1
COQ9	COQ9
POLR2C	POLR2C
DOK4	DOK4
CCDC102A	CCDC102A
ADGRG5	ADGRG5
ADGRG1	ADGRG1
ADGRG3	ADGRG3
DRC7	DRC7
KATNB1	KATNB1
KIFC3	KIFC3
AC092118.1	AC092118.1
CNGB1	CNGB1
TEPP	TEPP
ZNF319	ZNF319
USB1	USB1
MMP15	MMP15
CFAP20	CFAP20
AC009107.2	AC009107.2
CSNK2A2	CSNK2A2
CCDC113	CCDC113
GINS3	GINS3
AC009118.2	AC009118.2
NDRG4	NDRG4
SETD6	SETD6
CNOT1	CNOT1
AC009118.3	AC009118.3
SLC38A7	SLC38A7
GOT2	GOT2
CDH11	CDH11
AC012325.1	AC012325.1
LINC00920	LINC00920
BEAN1	BEAN1
TK2	TK2
AC010542.2	AC010542.2
AC010542.4	AC010542.4
CKLF	CKLF
CMTM1	CMTM1
CMTM2	CMTM2
CMTM3	CMTM3
CMTM4	CMTM4
DYNC1LI2	DYNC1LI2
AC018557.1	AC018557.1
AC018557.3	AC018557.3
AC018557.2	AC018557.2
AC044802.1	AC044802.1
NAE1	NAE1
AC044802.2	AC044802.2
PDP2	PDP2
CDH16	CDH16
RRAD	RRAD
CIAO2B	CIAO2B
CES2	CES2
CES3	CES3
CES4A	CES4A
CBFB	CBFB
C16orf70	C16orf70
B3GNT9	B3GNT9
TRADD	TRADD
FBXL8	FBXL8
HSF4	HSF4
NOL3	NOL3
KIAA0895L	KIAA0895L
EXOC3L1	EXOC3L1
E2F4	E2F4
ELMO3	ELMO3
LRRC29	LRRC29
TMEM208	TMEM208
FHOD1	FHOD1
SLC9A5	SLC9A5
PLEKHG4	PLEKHG4
KCTD19	KCTD19
LRRC36	LRRC36
TPPP3	TPPP3
ZDHHC1	ZDHHC1
ATP6V0D1	ATP6V0D1
AC009061.2	AC009061.2
AGRP	AGRP
AC027682.6	AC027682.6
RIPOR1	RIPOR1
AC027682.2	AC027682.2
AC027682.4	AC027682.4
AC027682.1	AC027682.1
CTCF	CTCF
AC009095.1	AC009095.1
CARMIL2	CARMIL2
ACD	ACD
PARD6A	PARD6A
ENKD1	ENKD1
C16orf86	C16orf86
GFOD2	GFOD2
RANBP10	RANBP10
AC010530.1	AC010530.1
CENPT	CENPT
THAP11	THAP11
NUTF2	NUTF2
EDC4	EDC4
NRN1L	NRN1L
PSKH1	PSKH1
CTRL	CTRL
PSMB10	PSMB10
LCAT	LCAT
SLC12A4	SLC12A4
DPEP3	DPEP3
DPEP2	DPEP2
DUS2	DUS2
DDX28	DDX28
NFATC3	NFATC3
AC020978.6	AC020978.6
AC020978.7	AC020978.7
AC020978.5	AC020978.5
ESRP2	ESRP2
PLA2G15	PLA2G15
SLC7A6	SLC7A6
SLC7A6OS	SLC7A6OS
PRMT7	PRMT7
AC020978.1	AC020978.1
SMPD3	SMPD3
AC099521.3	AC099521.3
ZFP90	ZFP90
AC126773.6	AC126773.6
CDH3	CDH3
CDH1	CDH1
TANGO6	TANGO6
AC009137.2	AC009137.2
HAS3	HAS3
CHTF8	CHTF8
UTP4	UTP4
SNTB2	SNTB2
VPS4A	VPS4A
COG8	COG8
PDF	PDF
NIP7	NIP7
TMED6	TMED6
TERF2	TERF2
CYB5B	CYB5B
NFAT5	NFAT5
AC009032.1	AC009032.1
NQO1	NQO1
AC092115.2	AC092115.2
NOB1	NOB1
WWP2	WWP2
CLEC18A	CLEC18A
PDPR	PDPR
AC009060.1	AC009060.1
CLEC18C	CLEC18C
EXOSC6	EXOSC6
AARS	AARS
DDX19B	DDX19B
AC012184.3	AC012184.3
DDX19A	DDX19A
AC012184.4	AC012184.4
ST3GAL2	ST3GAL2
AC012184.1	AC012184.1
FCSK	FCSK
COG4	COG4
SF3B3	SF3B3
MTSS2	MTSS2
VAC14	VAC14
VAC14-AS1	VAC14-AS1
HYDIN	HYDIN
CMTR2	CMTR2
CALB2	CALB2
ZNF23	ZNF23
ZNF19	ZNF19
TAT-AS1	TAT-AS1
MARVELD3	MARVELD3
PHLPP2	PHLPP2
AC009097.3	AC009097.3
AP1G1	AP1G1
ATXN1L	ATXN1L
IST1	IST1
ZNF821	ZNF821
AC009127.1	AC009127.1
DHODH	DHODH
TXNL4B	TXNL4B
HP	HP
DHX38	DHX38
PMFBP1	PMFBP1
LINC01572	LINC01572
AC004943.2	AC004943.2
ZFHX3	ZFHX3
AC116667.1	AC116667.1
LINC01568	LINC01568
AC138627.1	AC138627.1
AC009120.4	AC009120.4
AC009120.5	AC009120.5
PSMD7	PSMD7
AC009120.2	AC009120.2
AC009053.2	AC009053.2
NPIPB15	NPIPB15
CLEC18B	CLEC18B
AC009053.3	AC009053.3
GLG1	GLG1
RFWD3	RFWD3
MLKL	MLKL
FA2H	FA2H
WDR59	WDR59
ZNRF1	ZNRF1
AC099508.1	AC099508.1
LDHD	LDHD
ZFP1	ZFP1
BCAR1	BCAR1
CFDP1	CFDP1
AC009054.2	AC009054.2
AC009163.7	AC009163.7
TMEM170A	TMEM170A
AC009163.4	AC009163.4
CHST6	CHST6
TMEM231	TMEM231
GABARAPL2	GABARAPL2
AC025287.3	AC025287.3
ADAT1	ADAT1
KARS	KARS
TERF2IP	TERF2IP
AC025287.4	AC025287.4
MON1B	MON1B
SYCE1L	SYCE1L
NUDT7	NUDT7
VAT1L	VAT1L
WWOX	WWOX
AC079414.3	AC079414.3
WWOX-AS1	WWOX-AS1
AC009141.1	AC009141.1
AC027279.1	AC027279.1
AC027279.2	AC027279.2
AC092376.2	AC092376.2
AC092376.3	AC092376.3
MAF	MAF
AC009159.3	AC009159.3
LINC01229	LINC01229
AC105411.1	AC105411.1
DYNLRB2	DYNLRB2
LINC01227	LINC01227
CDYL2	CDYL2
AC092332.1	AC092332.1
ARLNC1	ARLNC1
CMC2	CMC2
CENPN	CENPN
AC092718.2	AC092718.2
AC092718.4	AC092718.4
ATMIN	ATMIN
C16orf46	C16orf46
AC092718.5	AC092718.5
AC092718.1	AC092718.1
GCSH	GCSH
AC009148.1	AC009148.1
GAN	GAN
AC092139.1	AC092139.1
CMIP	CMIP
AC099524.1	AC099524.1
PLCG2	PLCG2
SDR42E1	SDR42E1
MPHOSPH6	MPHOSPH6
AC009119.1	AC009119.1
HSBP1	HSBP1
MLYCD	MLYCD
OSGIN1	OSGIN1
NECAB2	NECAB2
MBTPS1	MBTPS1
AC040169.3	AC040169.3
AC040169.1	AC040169.1
HSDL1	HSDL1
DNAAF1	DNAAF1
TAF1C	TAF1C
ADAD2	ADAD2
AC009123.1	AC009123.1
WFDC1	WFDC1
ATP2C2	ATP2C2
MEAK7	MEAK7
COTL1	COTL1
AC092145.1	AC092145.1
KLHL36	KLHL36
USP10	USP10
CRISPLD2	CRISPLD2
ZDHHC7	ZDHHC7
KIAA0513	KIAA0513
FAM92B	FAM92B
LINC02139	LINC02139
GSE1	GSE1
LINC00311	LINC00311
AC092127.1	AC092127.1
GINS2	GINS2
C16orf74	C16orf74
AC018695.6	AC018695.6
AC018695.9	AC018695.9
EMC8	EMC8
COX4I1	COX4I1
IRF8	IRF8
LINC02132	LINC02132
AC135012.1	AC135012.1
FOXF1	FOXF1
MTHFSD	MTHFSD
C16orf95	C16orf95
AC010531.6	AC010531.6
FBXO31	FBXO31
MAP1LC3B	MAP1LC3B
AC010531.3	AC010531.3
ZCCHC14	ZCCHC14
AC105429.1	AC105429.1
JPH3	JPH3
AC010536.3	AC010536.3
AC010536.1	AC010536.1
KLHDC4	KLHDC4
AC126696.3	AC126696.3
AC126696.1	AC126696.1
SLC7A5	SLC7A5
AC126696.2	AC126696.2
BANP	BANP
AC134312.5	AC134312.5
ZNF469	ZNF469
ZFPM1	ZFPM1
ZC3H18	ZC3H18
IL17C	IL17C
CYBA	CYBA
MVD	MVD
SNAI3-AS1	SNAI3-AS1
SNAI3	SNAI3
RNF166	RNF166
CTU2	CTU2
AC138028.6	AC138028.6
PIEZO1	PIEZO1
AC138028.4	AC138028.4
AC138028.2	AC138028.2
AC138028.1	AC138028.1
CDT1	CDT1
APRT	APRT
GALNS	GALNS
TRAPPC2L	TRAPPC2L
CBFA2T3	CBFA2T3
AC092384.3	AC092384.3
AC092384.1	AC092384.1
AC135782.1	AC135782.1
ACSF3	ACSF3
AC135782.3	AC135782.3
LINC00304	LINC00304
CDH15	CDH15
SLC22A31	SLC22A31
AC009113.1	AC009113.1
ZNF778	ZNF778
ANKRD11	ANKRD11
AC137932.3	AC137932.3
AC092120.1	AC092120.1
AC092120.3	AC092120.3
SPG7	SPG7
AC092123.1	AC092123.1
RPL13	RPL13
CPNE7	CPNE7
DPEP1	DPEP1
CHMP1A	CHMP1A
SPATA33	SPATA33
AC010538.1	AC010538.1
CDK10	CDK10
LINC02166	LINC02166
SPATA2L	SPATA2L
VPS9D1	VPS9D1
VPS9D1-AS1	VPS9D1-AS1
ZNF276	ZNF276
FANCA	FANCA
SPIRE2	SPIRE2
TCF25	TCF25
MC1R	MC1R
TUBB3	TUBB3
DEF8	DEF8
CENPBD1	CENPBD1
DBNDD1	DBNDD1
GAS8	GAS8
FAM157C	FAM157C
AC133919.1	AC133919.1
LINC02193	LINC02193
RPH3AL	RPH3AL
AC129507.1	AC129507.1
AC141424.1	AC141424.1
C17orf97	C17orf97
RFLNB	RFLNB
VPS53	VPS53
TLCD3A	TLCD3A
GEMIN4	GEMIN4
GLOD4	GLOD4
AC087392.3	AC087392.3
MRM3	MRM3
NXN	NXN
TIMM22	TIMM22
ABR	ABR
TRARG1	TRARG1
YWHAE	YWHAE
CRK	CRK
AC032044.1	AC032044.1
MYO1C	MYO1C
INPP5K	INPP5K
PITPNA-AS1	PITPNA-AS1
PITPNA	PITPNA
SLC43A2	SLC43A2
SCARF1	SCARF1
RILP	RILP
PRPF8	PRPF8
AC130343.2	AC130343.2
TLCD2	TLCD2
MIR22HG	MIR22HG
WDR81	WDR81
SERPINF2	SERPINF2
SERPINF1	SERPINF1
SMYD4	SMYD4
RPA1	RPA1
DPH1	DPH1
AC090617.10	AC090617.10
AC090617.3	AC090617.3
AC090617.5	AC090617.5
HIC1	HIC1
SMG6	SMG6
SRR	SRR
TSR1	TSR1
SGSM2	SGSM2
AC006435.2	AC006435.2
MNT	MNT
METTL16	METTL16
PAFAH1B1	PAFAH1B1
CLUH	CLUH
AC005696.1	AC005696.1
AC005696.4	AC005696.4
RAP1GAP2	RAP1GAP2
OR3A3	OR3A3
ASPA	ASPA
TRPV3	TRPV3
TRPV1	TRPV1
AC027796.1	AC027796.1
SHPK	SHPK
CTNS	CTNS
AC027796.4	AC027796.4
TAX1BP3	TAX1BP3
EMC6	EMC6
P2RX5	P2RX5
ITGAE	ITGAE
AC116914.2	AC116914.2
HASPIN	HASPIN
NCBP3	NCBP3
CAMKK1	CAMKK1
P2RX1	P2RX1
ATP2A3	ATP2A3
ZZEF1	ZZEF1
CYB5D2	CYB5D2
ANKFY1	ANKFY1
UBE2G1	UBE2G1
SPNS3	SPNS3
AC127521.1	AC127521.1
SPNS2	SPNS2
MYBBP1A	MYBBP1A
GGT6	GGT6
ALOX15	ALOX15
PELP1	PELP1
AC091153.2	AC091153.2
AC091153.3	AC091153.3
ARRB2	ARRB2
MED11	MED11
CXCL16	CXCL16
ZMYND15	ZMYND15
VMO1	VMO1
GLTPD2	GLTPD2
PSMB6	PSMB6
AC233723.1	AC233723.1
PLD2	PLD2
MINK1	MINK1
CHRNE	CHRNE
C17orf107	C17orf107
GP1BA	GP1BA
SLC25A11	SLC25A11
RNF167	RNF167
PFN1	PFN1
ENO3	ENO3
SPAG7	SPAG7
CAMTA2	CAMTA2
AC004771.4	AC004771.4
AC004771.3	AC004771.3
INCA1	INCA1
KIF1C	KIF1C
AC004771.1	AC004771.1
SLC52A1	SLC52A1
ZFP3	ZFP3
ZNF232	ZNF232
AC012146.1	AC012146.1
ZNF594	ZNF594
AC087500.1	AC087500.1
SCIMP	SCIMP
RABEP1	RABEP1
NUP88	NUP88
AC015727.1	AC015727.1
RPAIN	RPAIN
AC004148.1	AC004148.1
C1QBP	C1QBP
DHX33	DHX33
DERL2	DERL2
MIS12	MIS12
NLRP1	NLRP1
WSCD1	WSCD1
AIPL1	AIPL1
PIMREG	PIMREG
PITPNM3	PITPNM3
KIAA0753	KIAA0753
AC004706.3	AC004706.3
TXNDC17	TXNDC17
MED31	MED31
C17orf100	C17orf100
SLC13A5	SLC13A5
XAF1	XAF1
ALOX12-AS1	ALOX12-AS1
AC040977.1	AC040977.1
RNASEK	RNASEK
C17orf49	C17orf49
MIR497HG	MIR497HG
SLC16A13	SLC16A13
SLC16A11	SLC16A11
CLEC10A	CLEC10A
ASGR2	ASGR2
ASGR1	ASGR1
DLG4	DLG4
ACADVL	ACADVL
DVL2	DVL2
PHF23	PHF23
GABARAP	GABARAP
CTDNEP1	CTDNEP1
ELP5	ELP5
CLDN7	CLDN7
EIF5A	EIF5A
GPS2	GPS2
NEURL4	NEURL4
ACAP1	ACAP1
KCTD11	KCTD11
TNK1	TNK1
PLSCR3	PLSCR3
TMEM256	TMEM256
NLGN2	NLGN2
TMEM102	TMEM102
FGF11	FGF11
CHRNB1	CHRNB1
ZBTB4	ZBTB4
POLR2A	POLR2A
TNFSF12	TNFSF12
AC016876.3	AC016876.3
TNFSF13	TNFSF13
SENP3	SENP3
EIF4A1	EIF4A1
CD68	CD68
AC016876.1	AC016876.1
MPDU1	MPDU1
SOX15	SOX15
FXR2	FXR2
SHBG	SHBG
SAT2	SAT2
ATP1B2	ATP1B2
TP53	TP53
WRAP53	WRAP53
EFNB3	EFNB3
DNAH2	DNAH2
KDM6B	KDM6B
TMEM88	TMEM88
NAA38	NAA38
CYB5D1	CYB5D1
CHD3	CHD3
RNF227	RNF227
KCNAB3	KCNAB3
TRAPPC1	TRAPPC1
CNTROB	CNTROB
GUCY2D	GUCY2D
ALOX15B	ALOX15B
AC129492.1	AC129492.1
ALOXE3	ALOXE3
HES7	HES7
PER1	PER1
VAMP2	VAMP2
TMEM107	TMEM107
BORCS6	BORCS6
AURKB	AURKB
LINC00324	LINC00324
CTC1	CTC1
PFAS	PFAS
SLC25A35	SLC25A35
RANGRF	RANGRF
KRBA2	KRBA2
RPL26	RPL26
NDEL1	NDEL1
MYH10	MYH10
CCDC42	CCDC42
MFSD6L	MFSD6L
PIK3R6	PIK3R6
PIK3R5	PIK3R5
